129
8
3
79
138
2
202
2
2
6
96
59
3
93
3
2
2
3
2
2
99
4
235
243
37
24
3
287
16
33
3
191
164
25
112
3
3
159
170
181
180
16
2
144
2
3
43
7
2
2
25
3
37
15
3
2
2
49
38
49
5
12
3
16
10
3
13
3
132
14
246
4
3
63
150
2
298
2
2
21
43
48
7
41
2
4
9
110
159
23
168
73
47
2
87
3
10
3
5
4
214
7
128
278
4
2
4
74
11
6
133
8
33
10
2
2
68
3
2
6
12
11
190
9
120
171
4
25
154
296
34
2
7
54
158
31
7
8
6
90
47
3
11
19
2
4
5
43
7
2
37
6
10
6
73
4
3
29
5
2
7
6
144
29
223
6
12
2
2
12
4
10
76
6
9
163
10
10
20
