20
1
1
2
2
1
6
6
1
3
1
5
2
1
4
3
6
7
7
2
12
2
1
3
4
8
2
3
3
7
6
4
1
2
5
6
1
1
1
4
1
2
8
9
1
2
13
7
3
2
3
4
6
5
7
4
6
2
16
18
1
2
2
3
1
5
11
2
1
1
7
1
1
4
4
1
6
1
6
15
1
8
2
7
2
1
6
3
2
3
6
1
1
1
4
4
11
1
1
4
10
4
3
5
1
8
3
5
3
2
3
10
1
3
2
3
3
7
1
8
2
1
2
4
7
8
7
1
2
1
3
1
3
9
1
18
1
2
3
1
2
1
14
1
1
3
5
1
3
7
3
1
5
2
5
2
1
2
3
4
11
8
3
3
1
2
10
4
2
6
8
5
2
2
2
2
1
1
1
1
4
1
6
1
14
1
