1
1
6
4
3
1
4
2
7
1
1
11
1
1
1
9
1
3
8
6
1
1
2
1
7
2
3
2
8
1
3
1
1
7
8
3
2
10
2
2
7
3
2
1
2
1
3
5
7
1
8
1
1
1
14
5
3
10
1
1
14
19
4
6
3
15
2
3
5
7
1
3
1
2
1
3
2
9
2
5
7
8
2
1
1
14
3
1
6
11
1
1
1
1
7
2
1
1
12
17
1
4
9
2
5
3
1
13
5
3
1
1
2
1
1
1
2
2
4
10
1
14
1
1
7
10
7
4
6
15
1
1
4
4
19
1
2
3
3
1
4
6
6
5
1
8
1
2
8
1
5
1
8
2
1
8
1
2
1
3
1
1
1
1
2
4
2
19
3
1
2
2
11
2
6
6
1
2
2
2
3
3
8
1
1
15
9
10
2
1
1
2
16
2
20
3
4
2
4
1
2
6
1
6
1
8
1
4
12
4
2
3
2
5
