122
8
3
3
3
20
47
7
3
5
4
28
114
3
4
7
41
99
112
25
2
3
186
3
5
295
3
61
139
2
161
95
3
36
8
264
131
107
6
3
12
3
199
74
7
3
2
165
3
115
178
121
2
201
2
7
78
15
79
38
2
9
6
7
132
2
2
84
2
52
22
4
8
311
89
2
44
6
11
59
76
3
42
2
2
2
3
79
8
13
3
18
88
3
60
203
149
2
2
11
82
17
105
21
27
18
22
61
3
10
7
3
219
5
37
13
13
47
95
2
64
87
57
16
89
93
16
7
35
67
5
172
6
3
2
70
135
10
96
10
280
9
219
4
2
9
111
118
3
84
134
94
72
6
168
6
13
7
3
9
44
9
5
2
5
4
76
2
6
3
39
8
3
2
79
5
55
181
3
46
17
2
10
73
12
58
