228
247
18
3
2
2
73
3
3
142
2
294
5
11
2
54
17
3
3
2
3
160
6
5
12
5
174
64
51
122
2
169
57
247
2
281
3
2
2
6
5
2
29
73
3
83
105
2
2
93
69
8
118
2
55
170
264
61
7
89
4
36
144
24
365
2
18
11
69
2
5
284
141
24
3
9
111
3
5
4
5
28
5
12
53
5
2
4
8
2
118
4
5
3
109
5
17
8
157
17
2
86
3
3
39
268
210
4
2
303
3
2
3
2
96
6
51
33
8
2
2
5
3
19
4
145
76
2
10
2
6
136
5
46
124
17
3
5
48
2
3
77
112
16
8
2
164
45
68
3
46
24
224
3
118
4
112
3
68
54
5
86
2
11
102
4
21
14
3
2
21
2
184
61
2
19
128
4
22
254
10
75
79
83
4
3
5
4
8
2
2
2
2
101
117
123
276
5
34
34
3
8
5
55
8
5
47
26
2
3
