2014/05/06
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.1
0.3
0.1
2014/05/12
0
0
0
0
0
0
0
0
0.1
0
0
0
0
0
0
0
0.2
0.2
0
0
0.1
0.1
0
0
2014/05/16
0
0
0
0
0.4
0.2
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
2014/05/21
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.1
2014/05/22
0
0.1
0.3
0.7
0.6
0.2
2.4
1.3
4.8
3.3
7.3
1.2
0.4
0.6
1
0.9
0.2
0.3
0.1
0.1
0.1
0.4
0
0
2014/05/31
0
0
0
0
0
0
0
0.2
0.5
0.1
0
0.2
0.2
0
1.3
4.4
2.5
0.5
0.1
1.2
8.6
10.6
9.6
8.1
2014/06/01
6.5
6.6
1.1
0
0
0
0
0
2
1.2
0.4
0
0
0
0
0
0
0
0
0
0
0
0
0
2014/06/05
0
0
0
0
0
0
0
0
0
0
0.3
0.4
0.5
0.1
0
0
0
0
0
0
0
0
0
0
2014/06/08
0.1
0
0
0.1
0.4
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
2014/06/12
0
0.3
0.5
0
0
0.3
3.5
0.4
0.2
0.5
0.7
0.4
0
0.2
0
0.2
0.6
1
0.2
0
0
0.1
0
0.2
2014/06/13
0.8
1.3
2.6
2.5
2
1.4
1.8
1.2
0.8
0.8
0.6
0
0.1
0
0
0
0
0
0
0
0
0
0
0
2014/06/23
0
0
0
0
0
0
0
0.9
0
0.4
0.9
0.5
0.3
0.2
0.1
0
0
0
0
0
0
0
0
0
2014/06/24
0
0
0
0
0
0
0
0
0.1
0.1
0.2
0.1
0
0
0.1
0.1
0.1
0
0
0
0
0
0
0
2015/04/05
0
0
0.1
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
2015/04/15
0
0
0
0
0
0.5
1.5
1.6
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
2015/04/16
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.1
0.7
1
1
2015/04/17
0.8
0.2
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
2015/04/18
0
0.4
0.6
1.2
2.3
3.1
0.6
0
0
0.1
0
0
0
0
0
0
0
0
0
0
0
0
0
0
2015/04/30
0
0
0
0
0
0
0
0
0.1
1
0.4
0.9
1.8
3.5
2.7
1.4
0.9
0.3
0.2
0.4
0.2
0.1
0
0
2015/05/01
0
0
0
0
0
0
0
0
0
0
0
0
0
0.1
0
0
0
0
0
0
0
0
0
0
2015/05/02
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.7
1.6
2015/05/03
1.1
0
0
0.8
9.8
2.2
1.5
1.3
0.9
1.4
0.6
0
0
0
0
0
0
0
0
0
0
0
0
0
2015/05/11
0
0
0
0
0
0
0
0
0
0.1
0.3
0.2
0
0
0
0
0
0
0
0
0
0
0
0
2015/05/18
0
0
0
0
0
0
0
0.8
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
2015/05/19
0
0
0
0
0
0
0
0
0.7
0.5
0
0
0
0
0
0
0
0
0
0
0
0
0
0
2015/05/24
0
1
1.1
1.7
1.7
0.7
0
0
0.1
0
0
0.2
0.2
0.7
0.1
0
0
0
0
0
0
0
0
0
2015/05/31
0
0
0
0
0
0.5
0.8
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
2015/06/07
0
0
0
0
0
0
0
0
0.2
0.3
0.4
1.1
0.5
0
0
0
0
0
0
0
0
0
0
0
2015/06/15
0
0.2
0.4
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
2015/06/26
0
0
0
0
0
0
0
0
0
0
0.1
0
0
0
0
0
0
0
0
0
0
0
0
0
2015/06/28
0
0
0
0
0
0
0
0
0
0
0
0.9
0.5
0
0
0
0
0
0.2
0
0
0
0
0
2015/06/29
0
0
0
0
0
0
0.1
1.5
0.1
0
0
0.1
0.5
0.4
0.6
1.2
0
0
0
0
0
0
0
0.3
2015/06/30
0.3
0.5
0.1
0.4
0.8
0.3
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
2016/04/02
0
0
0
0
